2,/home/mridd/Python/KevinBacon/Photos/567493_8699956_updates.webp,Justin Beiber,Diddy
2,/home/mridd/Python/KevinBacon/Photos/1281515-photo-u489.jpeg,Billie Eilish,Jennifer Lopez
2,/home/mridd/Python/KevinBacon/Photos/1646420-photo-u138.jpeg,Billie Eilish,Naomi Campbell
2,/home/mridd/Python/KevinBacon/Photos/3460605_Attenborough_trans_NvBQzQNjv4BqhsC7iIX843hqYeewSbgQ0dfT_xFdoXe0nLvQg5EE_L4.webp,Richard Attenborough,David Attenborough
2,/home/mridd/Python/KevinBacon/Photos/4278086.jpg,Queen Elizabeth II,Winston Churchill
2,/home/mridd/Python/KevinBacon/Photos/6317653f12608fa28b3b3589cde9fabc.jpg,Jimmy Page,Slash
2,/home/mridd/Python/KevinBacon/Photos/61989638-photo-u268.jpeg,Billie Eilish,Ariana Grande
8,/home/mridd/Python/KevinBacon/Photos/99118716_1976554659136108_3611469494754476032_n.jpg,Bob Dylan,Mick Jagger,Tina Turner,Madonna,Keith Richards,Daryl Hall,John Oates,Ron Wood
2,/home/mridd/Python/KevinBacon/Photos/133687082_wide-fc71d32158e20dd6bdb03b22dda43c95af475bc1.jpg,Pitbull,Jennifer Lopez
2,/home/mridd/Python/KevinBacon/Photos/805486391.jpg,Pharrell Williams,Mark Ronson
3,/home/mridd/Python/KevinBacon/Photos/1524925737_12ce1a6558a90c2811729ee81ff7b47a.jpg,Denzel Washington,Jamie Foxx,Will Smith
4,/home/mridd/Python/KevinBacon/Photos/a6f728b3ed839883ece7f7f217da0a57.jpg,Screamin Jay Hawkins,Steve Buscemi,Cinque Lee,Joe Strummer
4,/home/mridd/Python/KevinBacon/Photos/ab67706c0000da8447c77b3c6ce88487d481f85b.jpeg,Hozier,Lucy Dacus,Phoebe Bridgers,Julien Baker
2,/home/mridd/Python/KevinBacon/Photos/ab6761610000e5eb0178d25a117d796ce3ba4fee.jpeg,Trent Reznor,Atticus Ross
2,/home/mridd/Python/KevinBacon/Photos/albert einstein on gandhi jayanti.jpg,Albert Einstein,Mahatma Gandhi
2,/home/mridd/Python/KevinBacon/Photos/AP22012863311588.webp,Machine Gun Kelly,Megan Fox
2,/home/mridd/Python/KevinBacon/Photos/attachment-GettyImages-525167167.webp,Mavis Staples,Bonnie Raitt
4,/home/mridd/Python/KevinBacon/Photos/attachment_pantera_1994_6.webp,Vinnie Paul,Dimebag Darrell,Phil Anselmo,Rex Brown
2,/home/mridd/Python/KevinBacon/Photos/a-visitor-on-set-1677514230.jpg,David Tennant,Alan Rickman
2,/home/mridd/Python/KevinBacon/Photos/avril-lavigne-photo-u157.jpeg,Avril Lavigne,Billie Eilish
2,/home/mridd/Python/KevinBacon/Photos/b4b6d5ff3ba04f15ac48b1c1a799474a.webp,Trent Reznor,Peter Murphy
6,/home/mridd/Python/KevinBacon/Photos/ba94015c5ba079a5e007aa0362e9ce8d.jpg,Bob Dylan,Gene Clark,Chris Hillman,Michael Clarke,David Crosby,Jim McGuinn
2,/home/mridd/Python/KevinBacon/Photos/bb-king-elvis-presley.jpg,Elvis Presley,B.B. King
3,/home/mridd/Python/KevinBacon/Photos/Benito-Mussolini-Adolf-Hitler-Italian-Neville-Chamberlain-September-29-1938.webp,Benito Mussolini,Adolf Hitler,Neville Chamberlain
3,/home/mridd/Python/KevinBacon/Photos/big-three-stalin-roosevelt-churchill-gettyimages-615313038.webp,Winston Churchill,Franklin D. Roosevelt,Joseph Stalin
2,/home/mridd/Python/KevinBacon/Photos/Billie-Eilish-famous-friends02.webp,Billie Eilish,Taylor Swift
3,/home/mridd/Python/KevinBacon/Photos/bob-dylan-john-lennon.jpg,Bob Dylan,John Lennon,Paul McCartney
2,/home/mridd/Python/KevinBacon/Photos/bookeli2.jpg,Gary Oldman,Tom Waits
3,/home/mridd/Python/KevinBacon/Photos/boygenious0008-1-e1680540863325.webp,Julien Baker,Lucy Dacus,Phoebe Bridgers
2,/home/mridd/Python/KevinBacon/Photos/britney-madonna.webp,Britney Spears,Madonna
4,/home/mridd/Python/KevinBacon/Photos/Canva-8-1-1422x800.jpg,Diddy,Jay Z,Mariah Carey,Usher
5,/home/mridd/Python/KevinBacon/Photos/cf4fnaitydk31.webp,George Lucas,Billy Dee Williams,Harrison Ford,Mark Hamill,Carrie Fisher
3,/home/mridd/Python/KevinBacon/Photos/dave-and-david-bowie-1999-v0-cHRh5Gu4unIsG3fBeli83ioV1aQe6Tr1uLrOB43TblE.webp,David Bowie,Serj Tankian,Dave Gahan
3,/home/mridd/Python/KevinBacon/Photos/depeche-mode-1100.jpg,Dave Gahan,Martin Gore,Andrew Fletcher
2,/home/mridd/Python/KevinBacon/Photos/DHKkxzgXcAA1_rq.jpeg,Louis Tomlinson,Bebe Rexha
2,/home/mridd/Python/KevinBacon/Photos/diddy-mike-tyson.jpg,Diddy,Mike Tyson
2,/home/mridd/Python/KevinBacon/Photos/download.jpeg,Queen Elizabeth II,Richard Nixon
2,/home/mridd/Python/KevinBacon/Photos/dylanbeatles.webp,Bob Dylan,George Harrison
3,/home/mridd/Python/KevinBacon/Photos/e5eb3c4d303f48f5a3f550443a3f2044_md.webp,Diddy,Jamie Foxx,Pharrell Williams
2,/home/mridd/Python/KevinBacon/Photos/Einstein_oppenheimer.jpg,Albert Einstein,Robert J. Oppenheimer
2,/home/mridd/Python/KevinBacon/Photos/EJ-Feature_Ella-Moment-of-Truth_body3.jpg,Duke Ellington,Ella Fitzgerald
2,/home/mridd/Python/KevinBacon/Photos/elvis-presley-president-nixon-gettyimages-3072025.webp,Richard Nixon,Elvis Presley
2,/home/mridd/Python/KevinBacon/Photos/f7a42f6afbaad8f45072047e16b3aa59.jpg,Robert Downey Jr.,Jamie Foxx
2,/home/mridd/Python/KevinBacon/Photos/fca98a8dd7d98707f28a9d36d42fd0ad.jpg,Joan Baez,Bruce Springsteen
2,/home/mridd/Python/KevinBacon/Photos/fe0ce65bfa63331e2bf63dacb0206a58.jpg,Charlie Chaplin,Buster Keaton
2,/home/mridd/Python/KevinBacon/Photos/frank-sinatra-nancy-sinatra-1967-billboard-650.webp,Frank Sinatra,Nancy Sinatra
5,/home/mridd/Python/KevinBacon/Photos/Fuzztones_1984_Irving_Plaza_backstage.jpg,Rudi Protrudi,Deb O'Nair,Elan Portnoy,Michael Jay,Ira Elliot
2,/home/mridd/Python/KevinBacon/Photos/gettyimages-2258111-612x612.jpg,Mavis Staples,Chuck Berry
4,/home/mridd/Python/KevinBacon/Photos/gettyimages-95708850-1024x1024.jpg,Denzel Washington,Gary Oldman,Jennifer Beals,Mila Kunis
3,/home/mridd/Python/KevinBacon/Photos/gettyimages-110106033-612x612.jpg,Paul Simon,Neil Young,Tom Waits
2,/home/mridd/Python/KevinBacon/Photos/GettyImages-75949675.jpg,Bob Dylan,Fiona Apple
2,/home/mridd/Python/KevinBacon/Photos/GettyImages-145722361.webp,Paul McCartney,Queen Elizabeth II
3,/home/mridd/Python/KevinBacon/Photos/GlQdhD0WsAAhvHq.jpg,James Acaster,Ed Gamble,David Tennant
5,/home/mridd/Python/KevinBacon/Photos/guns-n-roses-at-uic-pavillion-chicago-illinois-august-21-1987.webp,Axl Rose,Slash,Duff McKagan,Izzy Stradlin,Steve Adler
10,/home/mridd/Python/KevinBacon/Photos/hpcover.webp,Daniel Radcliffe,Rupert Grint,Emma Watson,Evanna Lynch,Alfred Enoch,James Phelps,Oliver Phelps,Matthew Lewis,Bonnie Wright,Katie Leung
2,/home/mridd/Python/KevinBacon/Photos/hq720.jpg,Slash,Fergie
2,/home/mridd/Python/KevinBacon/Photos/hq720 (1).jpg,Joan Jett,Bruce Springsteen
2,/home/mridd/Python/KevinBacon/Photos/hqdefault.jpg,Tom Waits,Iggy Pop
2,/home/mridd/Python/KevinBacon/Photos/images.jpeg,Leonard Cohen,Joni Mitchell
2,/home/mridd/Python/KevinBacon/Photos/images.jpg,Harrison Ford,Anthony Mackie
4,/home/mridd/Python/KevinBacon/Photos/images (1).jpeg,Kanye,Diddy,Jay Z,Pharrell Williams
4,/home/mridd/Python/KevinBacon/Photos/images (1).jpg,Johnny Cash,Willie Nelson,Kris Kristofferson,Waylon Jennings
2,/home/mridd/Python/KevinBacon/Photos/images (2).jpeg,Usher,Pitbull
2,/home/mridd/Python/KevinBacon/Photos/images (2).jpg,Johnny Cash,Bob Dylan
4,/home/mridd/Python/KevinBacon/Photos/images (3).jpeg,Hozier,Louis Tomlinson,Ed Sheeran,Niall Horan
2,/home/mridd/Python/KevinBacon/Photos/images (4).jpeg,Olly Murs,Demi Lovato
2,/home/mridd/Python/KevinBacon/Photos/images (5).jpeg,Patti Smith,PJ Harvey
2,/home/mridd/Python/KevinBacon/Photos/images (6).jpeg,Patti Smith,Joan Baez
2,/home/mridd/Python/KevinBacon/Photos/images (7).jpeg,Bob Dylan,Donovan
3,/home/mridd/Python/KevinBacon/Photos/images (8).jpeg,Slash,Kirk Hammett,Robert Trujillo
6,/home/mridd/Python/KevinBacon/Photos/images (10).jpeg,Screamin Jay Hawkins,Rudi Protrudi,Ira Elliot,Elan Portnoy,Michael Jay,Deb O'Nair
2,/home/mridd/Python/KevinBacon/Photos/images (11).jpeg,Willem Dafoe,Steve Buscemi
2,/home/mridd/Python/KevinBacon/Photos/images (12).jpeg,Steve Buscemi,Mark Ruffalo
2,/home/mridd/Python/KevinBacon/Photos/IMG_4125.jpeg,Mavis Staples,Tom Waits
2,/home/mridd/Python/KevinBacon/Photos/IMG_4128.jpeg,Tom Waits,Bruce Springsteen
2,/home/mridd/Python/KevinBacon/Photos/IMG_4129.jpeg,Leonard Cohen,Joan Baez
2,/home/mridd/Python/KevinBacon/Photos/IMG_4131.jpeg,Tom Waits,Joan Baez
3,/home/mridd/Python/KevinBacon/Photos/IMG_9696.jpeg,Matthew Riddoch,Hozier,Elizabeth Honeywell
4,/home/mridd/Python/KevinBacon/Photos/j6c0xilp7rfd1.jpeg,Bob Dylan,Lou Reed,Tom Petty,Randy Newman
6,/home/mridd/Python/KevinBacon/Photos/j9erfsz3ps441.jpg,Harrison Ford,Mark Hamill,Carrie Fisher,David Prowse,Peter Mayhew,Kenny Baker
2,/home/mridd/Python/KevinBacon/Photos/jackie-wilson-elvis-3.jpg,Elvis Presley,Jackie Wilson
3,/home/mridd/Python/KevinBacon/Photos/jimmy-page-jeff-beck-and-eric-clapton-v0-wv78r2bcxpm91.webp,Jeff Beck,Jimmy Page,Eric Clapton
5,/home/mridd/Python/KevinBacon/Photos/jurassic-park-watn-tout-2000-26d6d3b1e08f458889f9497772ab477c.jpg,Laura Dern,Jeff Goldblum,Richard Attenborough,Sam Neill,Martin Ferrero
2,/home/mridd/Python/KevinBacon/Photos/justin-bieber-photo-u313.jpeg,Justin Beiber,Billie Eilish
2,/home/mridd/Python/KevinBacon/Photos/kanye-west-jamie-foxx.jpg,Jamie Foxx,Kanye
2,/home/mridd/Python/KevinBacon/Photos/katy-perry-photo-u496.jpeg,Katy Perry,Billie Eilish
2,/home/mridd/Python/KevinBacon/Photos/Keith-Richards-Jimmy-Page-1992.webp,Keith Richards,Jimmy Page
2,/home/mridd/Python/KevinBacon/Photos/Kesha@2000x1270.jpg,Kesha,Pitbull
7,/home/mridd/Python/KevinBacon/Photos/KO48l5_2C_1256x620__1.jpg,Willie Nelson,Bob Dylan,Bruce Springsteen,Michael Jackson,Tina Turner,Cyndi Lauper,Lionel Richie
2,/home/mridd/Python/KevinBacon/Photos/l9kmqqyh83t01.jpg,George Lucas,Liam Neeson
2,/home/mridd/Python/KevinBacon/Photos/lana-del-rey-photo-u72.jpeg,Billie Eilish,Lana Del Rey
4,/home/mridd/Python/KevinBacon/Photos/LedZeppelin.webp,Jimmy Page,Robert Plant,John Bonham,John Paul Jones
3,/home/mridd/Python/KevinBacon/Photos/Lucas.webp,George Lucas,Dave Filoni,Jon Favreau
2,/home/mridd/Python/KevinBacon/Photos/manson+trent.jpg,Trent Reznor,Marilyn Manson
2,/home/mridd/Python/KevinBacon/Photos/mark-ronson-amy-winehouse.jpg,Mark Ronson,Amy Winehouse
2,/home/mridd/Python/KevinBacon/Photos/maxresdefault.jpg,Bruce Springsteen,Mavis Staples
2,/home/mridd/Python/KevinBacon/Photos/maxresdefault (1).jpg,Iggy Azalea,Ariana Grande
2,/home/mridd/Python/KevinBacon/Photos/maxresdefault (2).jpg,Mark Ronson,Bruno Mars
4,/home/mridd/Python/KevinBacon/Photos/metallica-album-guide.webp,James Hetfield,Kirk Hammett,Lars Ulrich,Cliff Burton
2,/home/mridd/Python/KevinBacon/Photos/mid_000000.jpg,Philippe Petain,Adolf Hitler
4,/home/mridd/Python/KevinBacon/Photos/Million_Dollar_Quartet.jpg,Elvis Presley,Johnny Cash,Jerry Lee Lewis,Carl Perkins
3,/home/mridd/Python/KevinBacon/Photos/MjAxOTA3Nzk1NWE3MjEzYWNmMzRkYWM2ZGZmYTM2OGI1YWJiNjM.webp,Buzz Aldrin,Neil Armstrong,Michael Collins
2,/home/mridd/Python/KevinBacon/Photos/mlk--malcolm-x---library-of-congress.jpg,Martin Luther King Jr.,Malcolm X
2,/home/mridd/Python/KevinBacon/Photos/more-photos-of-tom-kathleen-and-nic-cage-v0-fosjdh3kxn4c1.webp,Tom Waits,Nicolas Cage
2,/home/mridd/Python/KevinBacon/Photos/MV5BMjg4MTQ0OTMwNF5BMl5BanBnXkFtZTcwODYwNTIzNA@@._V1_.jpg,Tom Waits,Francis Ford Coppola
2,/home/mridd/Python/KevinBacon/Photos/MV5BMTIyODY1MDM0OV5BMl5BanBnXkFtZTYwODAxNTk1._V1_.jpg,Jamie Foxx,Jake Gyllenhaal
3,/home/mridd/Python/KevinBacon/Photos/MV5BOTE0ZDhlYmItMDFjNC00MWM0LWFmMTgtYTA5NWIwOWYwNDYxXkEyXkFqcGc@._V1_.jpg,Richard Attenborough,Samuel L. Jackson,Bob Peck
2,/home/mridd/Python/KevinBacon/Photos/MV5BZmFhY2ZmNTktZjA5Zi00NDVhLWFkYzgtN2U0YmIwOTBiNDMwXkEyXkFqcGc@._V1_.jpg,Dara O'Brien,Dr. Brian Cox
2,/home/mridd/Python/KevinBacon/Photos/nancy-sinatra-elvis-speedway.jpg,Elvis Presley,Nancy Sinatra
2,/home/mridd/Python/KevinBacon/Photos/o-LIAM-NEESON-STAR-WARS-570.jpg,Liam Neeson,Samuel L. Jackson
3,/home/mridd/Python/KevinBacon/Photos/OIP.jpeg,Hozier,Taylor Swift,Ed Sheeran
5,/home/mridd/Python/KevinBacon/Photos/One-Direction-Niall-Horan-Zayn-Malik-Liam-2011.webp,Liam Payne,Harry Styles,Louis Tomlinson,Zayn Malik,Niall Horan
2,/home/mridd/Python/KevinBacon/Photos/paul-simon-carrie-fisher.webp,Paul Simon,Carrie Fisher
2,/home/mridd/Python/KevinBacon/Photos/phoebe-bridgers-taylor-swift.webp,Phoebe Bridgers,Taylor Swift
2,/home/mridd/Python/KevinBacon/Photos/Pictured-Jamie-Foxx-Childish-Gambino.webp,Jamie Foxx,Donald Glover
2,/home/mridd/Python/KevinBacon/Photos/Pictured-Jamie-Foxx-Jerry-Seinfeld.webp,Jamie Foxx,Jerry Seinfeld
3,/home/mridd/Python/KevinBacon/Photos/r3a92hp8fi741.webp,Bob Dylan,Cher,Sonny Bono
2,/home/mridd/Python/KevinBacon/Photos/R-6949294-1563525674-1511.jpg,Eric Clapton,B.B. King
3,/home/mridd/Python/KevinBacon/Photos/reunion.jpg,Gary Oldman,Daniel Radcliffe,David Thewlis
2,/home/mridd/Python/KevinBacon/Photos/rs-97206-27993071-27993072-large.webp,Eric Clapton,Steve Winwood
2,/home/mridd/Python/KevinBacon/Photos/rs-162016-20140603-bjork-x624-1401820266.webp,Bjork,P.J. Harvey
2,/home/mridd/Python/KevinBacon/Photos/rs-224308-GettyImages-98505514.webp,Joan Baez,Paul Simon
2,/home/mridd/Python/KevinBacon/Photos/Sandy_s brother and david gilmour.png,David Gilmour,Theo Travis
3,/home/mridd/Python/KevinBacon/Photos/SB_2001_-_New_member_Heidi_by_Nicky_Sims.webp,Heidi Range,Mutya Buena,Keisha Buchanan
2,/home/mridd/Python/KevinBacon/Photos/screen-shot-2019-09-24-at-12-57-27-pm-1569344278.png,Billie Eilish,Camila Cabello
2,/home/mridd/Python/KevinBacon/Photos/sddefault.jpg,Ray Charles,Jamie Foxx
2,/home/mridd/Python/KevinBacon/Photos/shakira-and-jlo-super-bowl_custom-54993a011303daf0bb7cdbaea0b7928308042d7c.jpg,Shakira,Jennifer Lopez
5,/home/mridd/Python/KevinBacon/Photos/shutterstock_editorial_217614c-1613453464-1200x782.jpg,Steven Spielberg,Sam Neill,Jeff Goldblum,Richard Attenborough,Princess Diana
2,/home/mridd/Python/KevinBacon/Photos/sinatra-elvis-rehearsals-2.jpg,Frank Sinatra,Elvis Presley
2,/home/mridd/Python/KevinBacon/Photos/skynews-brian-cox-twitter_5970161.jpg,Brian Cox,Dr. Brian Cox
2,/home/mridd/Python/KevinBacon/Photos/s-l400.jpg,Duke Ellington,Louis Armstrong
3,/home/mridd/Python/KevinBacon/Photos/Sugababes_2022.webp,Siobhan Donaghy,Mutya Buena,Keisha Buchanan
4,/home/mridd/Python/KevinBacon/Photos/The_Beatles_arrive_at_JFK_Airport.jpg,George Harrison,John Lennon,Ringo Starr,Paul McCartney
5,/home/mridd/Python/KevinBacon/Photos/The-Byrds.webp,Gene Clark,David Crosby,Jim McGuinn,Michael Clarke,Chris Hillman
4,/home/mridd/Python/KevinBacon/Photos/The-legacy-of-George-Lucas-film-Star-Wars-The-Phantom-Menace.webp,Natalie Portman,Liam Neeson,Ewan McGregor,Jake Lloyd
29,/home/mridd/Python/KevinBacon/Photos/the-physicists.jpg,Auguste Piccard,Emile Henriot,Paul Ehrenfest,Edouard Herzen,Theophile de Donder,Erwin Schrodinger,J.E. Verschaffelt,Wolfgang Pauli,Werner Heisenberg,Ralph Fowler,Leon Brillouin,Peter Debye,Martin Knudsen,William Laurence Bragg,Hendrik Anthony Kramers,Paul Dirac,Arthur Compton,Louis de Broglie,Max Born,Niels Bohr,Irving Langmuir,Max Planck,Marie Curie,Hendrik Lorentz,Albert Einstein,Paul Langevin,Charles Eugene Guye,C.T.R. Wilson,Owen Richardson
2,/home/mridd/Python/KevinBacon/Photos/THE_QUEENS_GREEN_PLANET_05-e6ff0a5.jpg,Queen Elizabeth II,David Attenborough
5,/home/mridd/Python/KevinBacon/Photos/_the-rolling-stones-london-1963-left-to-right-mick-jagger-charlie-watts-brian-jones-keith-richards-and-bill-wyman-photo-by-terry-oneill_iconic-images_getty-images.jpg,Mick Jagger,Keith Richards,Charlie Watts,Brian Jones,Bill Wyman
5,/home/mridd/Python/KevinBacon/Photos/Tolkien-family-1940.png,Christopher Tolkien,Priscilla Tolkien,Michael Tolkien,J.R.R. Tolkien,Edith Tolkien
2,/home/mridd/Python/KevinBacon/Photos/Trent-Reznor-and-David-Bowie-video.webp,Trent Reznor,David Bowie
8,/home/mridd/Python/KevinBacon/Photos/tumblr_o5h6vhrUhH1uir9h7o1_540.jpg,Alfonso Cuaron,David Heyman,Robbie Coltrane,Daniel Radcliffe,Rupert Grint,Emma Watson,Alan Rickman,Chris Columbus
6,/home/mridd/Python/KevinBacon/Photos/tumblr_pr8m90hKs81xary21o1_540.jpg,Olly Murs,Louis Tomlinson,Harry Styles,Zayn Malik,Niall Horan,Liam Payne
4,/home/mridd/Python/KevinBacon/Photos/Type-O-Negative-is-more-than-goth.jpg,Peter Steele,Josh Silver,Kenny Hickey,Johnny Kelly
2,/home/mridd/Python/KevinBacon/Photos/tyson-muhammad-ali.webp,Mike Tyson,Muhammad Ali
2,/home/mridd/Python/KevinBacon/Photos/unnamed.jpg,Elvis Presley,Johnny Cash
4,/home/mridd/Python/KevinBacon/Photos/unnamed (1).jpg,Serj Tankian,Daron Malakian,Shavo Odadjian,John Dolmayan
3,/home/mridd/Python/KevinBacon/Photos/wak03ntye0e51.jpg,James Brown,Bob Dylan,Chuck Berry
4,/home/mridd/Python/KevinBacon/Photos/x6eji2w74vqd1.jpeg,Leonard Cohen,Paul Simon,Keith Richards,Chuck Berry
2,/home/mridd/Python/KevinBacon/Photos/xmafgqikq3x41.jpg,Patti Smith,Bruce Springsteen
2,/home/mridd/Python/KevinBacon/Photos/XVM2fde1e52-463d-11e8-8b34-7c03ed467104.jpg,Charles De Gaulle,Dwight D. Eisenhower
2,/home/mridd/Python/KevinBacon/Photos/Mum_JaredPadalecki.png,Lisa Riddoch,Jared Padalecki
6,/home/mridd/Python/KevinBacon/Photos/Mum_Supernatural.png,Lisa Riddoch,Felicia Day,Jim Beaver,Mark Pellegrino,Alaina Huffman,Bobby Singer
2,/home/mridd/Python/KevinBacon/Photos/Katie_RupertGrint.png,Katie Riddoch,Rupert Grint
2,/home/mridd/Python/KevinBacon/Photos/Katie_SebastianStan.png,Katie Riddoch,Sebastian Stan
3,/home/mridd/Python/KevinBacon/Photos/Queen_Trumps.jpeg,Queen Elizabeth II,Donald Trump,Melania Trump
2,/home/mridd/Python/KevinBacon/Photos/Queen_AlanRickman.webp,Queen Elizabeth II,Alan Rickman
2,/home/mridd/Python/KevinBacon/Photos/Queen_AngelinaJolie.webp,Queen Elizabeth II,Angelina Jolie
2,/home/mridd/Python/KevinBacon/Photos/Queen_AnnaWintour.webp,Queen Elizabeth II,Anna Wintour
2,/home/mridd/Python/KevinBacon/Photos/Queen_BarbraStreisand.webp,Queen Elizabeth II,Barbra Streisand
2,/home/mridd/Python/KevinBacon/Photos/Queen_BenedictCumberbatch.webp,Queen Elizabeth II,Benedict Cumberbatch
2,/home/mridd/Python/KevinBacon/Photos/Queen_CareyMulligan.webp,Queen Elizabeth II,Carey Mulligan
2,/home/mridd/Python/KevinBacon/Photos/Queen_CybillShepherd.webp,Queen Elizabeth II,Cybill Shepherd
2,/home/mridd/Python/KevinBacon/Photos/Queen_DavidBeckham.webp,Queen Elizabeth II,David Beckham
2,/home/mridd/Python/KevinBacon/Photos/Queen_EddieRedmane.webp,Queen Elizabeth II,Eddie Redmayne
